bin_name_1,fva_1,func_name_1,idx_1,bin_name_2,fva_2,func_name_2,idx_2,db_type,label,func_key_1,func_key_2,key_pair,gmn-sim,gmn-rank,asteria-sim,asteria-rank,hermessim-sim,hermessim-rank,trex-sim,trex-rank,full-sim,full-rank,gmn-full-sim,gmn-full-rank,asteria-full-sim,asteria-full-rank,hermessim-full-sim,hermessim-full-rank,trex-full-sim,trex-full-rank,direct_only-sim,direct_only-rank,gmn-direct_only-sim,gmn-direct_only-rank,asteria-direct_only-sim,asteria-direct_only-rank,hermessim-direct_only-sim,hermessim-direct_only-rank,trex-direct_only-sim,trex-direct_only-rank,str_only-sim,str_only-rank,gmn-str_only-sim,gmn-str_only-rank,asteria-str_only-sim,asteria-str_only-rank,hermessim-str_only-sim,hermessim-str_only-rank,trex-str_only-sim,trex-str_only-rank,import_only-sim,import_only-rank,gmn-import_only-sim,gmn-import_only-rank,asteria-import_only-sim,asteria-import_only-rank,hermessim-import_only-sim,hermessim-import_only-rank,trex-import_only-sim,trex-import_only-rank
libunistring-0.9.10_gcc-4.9.4_arm_32_O0_libunistring.so.2.1.0.elf.strip,0x20bbc,uc_joining_type_long_name,407653,libunistring-0.9.10_gcc-6.4.0_x86_64_O0_libunistring.so.2.1.0.elf.strip,0x22200,uc_joining_type_long_name,397383,XM,1,libunistring-0.9.10_gcc-4.9.4_arm_32_O0_libunistring.so.2.1.0.elf.strip@0x20bbc,libunistring-0.9.10_gcc-6.4.0_x86_64_O0_libunistring.so.2.1.0.elf.strip@0x22200,libunistring-0.9.10_gcc-4.9.4_arm_32_O0_libunistring.so.2.1.0.elf.strip@0x20bbc#libunistring-0.9.10_gcc-6.4.0_x86_64_O0_libunistring.so.2.1.0.elf.strip@0x22200,0.9989573,3.0,1.0000000000000002,1.0,0.9108532,1.0,0.8897691,1.0,1.0,1.0,0.9996872067451477,1.0,1.0,1.0,0.9465119481086731,1.0,0.9779538244009018,1.0,1.0,1.0,0.9996872067451477,1.0,1.0,1.0,0.9465119481086731,1.0,0.9779538244009018,1.0,1.0,1.0,0.9996872067451477,1.0,1.0,1.0,0.9465119481086731,1.0,0.9779538244009018,1.0,1.0,1.0,0.9996872067451477,3.0,1.0,1.0,0.9465119481086731,1.0,0.9779538244009018,1.0
libunistring-0.9.10_gcc-4.9.4_arm_64_O1_libunistring.so.2.1.0.elf.strip,0x13d40,libunistring_mbiter_multi_copy,404943,libunistring-0.9.10_gcc-4.9.4_arm_64_O2_libunistring.so.2.1.0.elf.strip,0x13d4c,libunistring_mbiter_multi_copy,394161,XM,1,libunistring-0.9.10_gcc-4.9.4_arm_64_O1_libunistring.so.2.1.0.elf.strip@0x13d40,libunistring-0.9.10_gcc-4.9.4_arm_64_O2_libunistring.so.2.1.0.elf.strip@0x13d4c,libunistring-0.9.10_gcc-4.9.4_arm_64_O1_libunistring.so.2.1.0.elf.strip@0x13d40#libunistring-0.9.10_gcc-4.9.4_arm_64_O2_libunistring.so.2.1.0.elf.strip@0x13d4c,0.99915326,1.0,0.9582172371795078,2.0,0.7386805,1.0,0.91524816,1.0,1.0,1.0,0.9997459769248962,1.0,0.9749303423077047,1.0,0.8432083070278168,1.0,0.9830496340990067,1.0,1.0,1.0,0.9997459769248962,1.0,0.9749303423077047,1.0,0.8432083070278168,1.0,0.9830496340990067,1.0,1.0,1.0,0.9997459769248962,1.0,0.9749303423077047,2.0,0.8432083070278168,1.0,0.9830496340990067,1.0,1.0,1.0,0.9997459769248962,1.0,0.9749303423077047,1.0,0.8432083070278168,1.0,0.9830496340990067,1.0
libunistring-0.9.10_gcc-4.9.4_x86_32_O2_libunistring.so.2.1.0.elf.strip,0x10320,libunistring_uc_is_cased,396403,libunistring-0.9.10_gcc-7.3.0_arm_32_O1_libunistring.so.2.1.0.elf.strip,0xfc44,libunistring_uc_is_cased,395293,XM,1,libunistring-0.9.10_gcc-4.9.4_x86_32_O2_libunistring.so.2.1.0.elf.strip@0x10320,libunistring-0.9.10_gcc-7.3.0_arm_32_O1_libunistring.so.2.1.0.elf.strip@0xfc44,libunistring-0.9.10_gcc-4.9.4_x86_32_O2_libunistring.so.2.1.0.elf.strip@0x10320#libunistring-0.9.10_gcc-7.3.0_arm_32_O1_libunistring.so.2.1.0.elf.strip@0xfc44,0.9854943,80.0,0.8967945828981279,19.0,0.736109,4.0,0.7989923,14.0,1.0,1.0,0.9956483066082,70.0,0.9380767497388767,13.0,0.8416654407978058,4.0,0.9597984582185746,13.0,1.0,1.0,0.9956483066082,74.0,0.9380767497388767,16.0,0.8416654407978058,4.0,0.9597984582185746,13.0,1.0,1.0,0.9956483066082,72.0,0.9380767497388767,14.0,0.8416654407978058,4.0,0.9597984582185746,13.0,1.0,1.0,0.9956483066082,71.0,0.9380767497388767,16.0,0.8416654407978058,4.0,0.9597984582185746,14.0
libunistring-0.9.10_gcc-5.5.0_arm_32_O0_libunistring.so.2.1.0.elf.strip,0x5fc14,u8_strtok,398871,libunistring-0.9.10_gcc-7.3.0_x86_64_O3_libunistring.so.2.1.0.elf.strip,0x50540,u8_strtok,398712,XM,1,libunistring-0.9.10_gcc-5.5.0_arm_32_O0_libunistring.so.2.1.0.elf.strip@0x5fc14,libunistring-0.9.10_gcc-7.3.0_x86_64_O3_libunistring.so.2.1.0.elf.strip@0x50540,libunistring-0.9.10_gcc-5.5.0_arm_32_O0_libunistring.so.2.1.0.elf.strip@0x5fc14#libunistring-0.9.10_gcc-7.3.0_x86_64_O3_libunistring.so.2.1.0.elf.strip@0x50540,0.9865019,3.0,0.9250823807074541,1.0,0.94286543,1.0,0.80812323,2.0,1.0,1.0,0.995950561761856,1.0,0.9550494284244725,1.0,0.9657193064689636,1.0,0.9616246551275254,1.0,1.0,1.0,0.995950561761856,3.0,0.9550494284244725,1.0,0.9657193064689636,1.0,0.9616246551275254,1.0,1.0,1.0,0.995950561761856,1.0,0.9550494284244725,1.0,0.9657193064689636,1.0,0.9616246551275254,1.0,1.0,1.0,0.995950561761856,1.0,0.9550494284244725,1.0,0.9657193064689636,1.0,0.9616246551275254,1.0
libunistring-0.9.10_gcc-7.3.0_arm_32_O1_libunistring.so.2.1.0.elf.strip,0x3f278,u8_strcspn,399650,libunistring-0.9.10_clang-5.0_arm_64_O0_libunistring.so.2.1.0.elf.strip,0x64178,u8_strcspn,399666,XM,1,libunistring-0.9.10_gcc-7.3.0_arm_32_O1_libunistring.so.2.1.0.elf.strip@0x3f278,libunistring-0.9.10_clang-5.0_arm_64_O0_libunistring.so.2.1.0.elf.strip@0x64178,libunistring-0.9.10_gcc-7.3.0_arm_32_O1_libunistring.so.2.1.0.elf.strip@0x3f278#libunistring-0.9.10_clang-5.0_arm_64_O0_libunistring.so.2.1.0.elf.strip@0x64178,0.99278075,2.0,0.9706863318215856,1.0,0.9302359,1.0,0.58594865,406.0,1.0,1.0,0.9978342473506927,1.0,0.9824117990929514,1.0,0.9581415891647339,1.0,0.9171897277235985,1.0,1.0,1.0,0.9978342473506927,1.0,0.9824117990929514,1.0,0.9581415891647339,1.0,0.9171897277235985,117.0,1.0,1.0,0.9978342473506927,1.0,0.9824117990929514,1.0,0.9581415891647339,1.0,0.9171897277235985,161.0,1.0,1.0,0.9978342473506927,1.0,0.9824117990929514,1.0,0.9581415891647339,1.0,0.9171897277235985,1.0
libunistring-0.9.10_gcc-8.2.0_arm_64_O0_libunistring.so.2.1.0.elf.strip,0x58c14,u16_cpy_alloc,398133,libunistring-0.9.10_clang-7.0_arm_64_O0_libunistring.so.2.1.0.elf.strip,0x71098,u16_cpy_alloc,409284,XM,1,libunistring-0.9.10_gcc-8.2.0_arm_64_O0_libunistring.so.2.1.0.elf.strip@0x58c14,libunistring-0.9.10_clang-7.0_arm_64_O0_libunistring.so.2.1.0.elf.strip@0x71098,libunistring-0.9.10_gcc-8.2.0_arm_64_O0_libunistring.so.2.1.0.elf.strip@0x58c14#libunistring-0.9.10_clang-7.0_arm_64_O0_libunistring.so.2.1.0.elf.strip@0x71098,0.9968173,1.0,0.9905646696839331,1.0,0.7009632,1.0,0.5578571,311.0,1.0,1.0,0.9990452051162719,1.0,0.9943388018103598,1.0,0.8205779433250427,1.0,0.9115714237093926,1.0,1.0,1.0,0.9990452051162719,1.0,0.9943388018103598,1.0,0.8205779433250427,1.0,0.9115714237093926,1.0,1.0,1.0,0.9990452051162719,1.0,0.9943388018103598,1.0,0.8205779433250427,1.0,0.9115714237093926,177.0,1.0,1.0,0.9990452051162719,1.0,0.9943388018103598,1.0,0.8205779433250427,1.0,0.9115714237093926,1.0
lightning-2.1.2_clang-4.0_arm_32_O1_liblightning.so.1.0.0.elf.strip,0x28230,_swf_str_d,1367,lightning-2.1.2_gcc-4.9.4_arm_32_O3_liblightning.so.1.0.0.elf.strip,0x291dc,_swf_str_d,5560,XM,1,lightning-2.1.2_clang-4.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x28230,lightning-2.1.2_gcc-4.9.4_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x291dc,lightning-2.1.2_clang-4.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x28230#lightning-2.1.2_gcc-4.9.4_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x291dc,0.90787375,85.0,0.6814931404433017,910.0,0.51400936,11.0,0.63870066,56.0,0.8045454545454546,4.0,0.8355439609831029,1.0,0.7307140660841629,14.0,0.6302238195592706,1.0,0.7713764934648167,4.0,0.0,3624.0,0.2723621428012848,3699.0,0.408895884265981,3822.0,0.30840563774108887,3525.0,0.12774012982845306,3668.0,1.0,1.0,0.9723621428012847,4.0,0.808895884265981,57.0,0.7084056377410889,11.0,0.9277401298284531,11.0,0.8045454545454546,10.0,0.8355439609831029,1.0,0.7307140660841629,15.0,0.6302238195592706,1.0,0.7713764934648167,4.0
lightning-2.1.2_clang-4.0_x86_64_O3_liblightning.so.1.0.0.elf.strip,0x3acc0,_sse_bungei_d,6260,lightning-2.1.2_clang-4.0_x86_32_O3_liblightning.so.1.0.0.elf.strip,0x2ac70,_sse_bungei_d,1907,XM,1,lightning-2.1.2_clang-4.0_x86_64_O3_liblightning.so.1.0.0.elf.strip@0x3acc0,lightning-2.1.2_clang-4.0_x86_32_O3_liblightning.so.1.0.0.elf.strip@0x2ac70,lightning-2.1.2_clang-4.0_x86_64_O3_liblightning.so.1.0.0.elf.strip@0x3acc0#lightning-2.1.2_clang-4.0_x86_32_O3_liblightning.so.1.0.0.elf.strip@0x2ac70,0.4598919,4414.0,0.9676645186045323,1.0,0.80694604,2.0,0.88097906,9.0,0.8761904761904761,2.0,0.751300904949506,4.0,0.9310749016389097,2.0,0.8346438259170168,2.0,0.8771481961579549,2.0,1.0,1.0,0.8379675716161727,1628.0,0.9805987111627193,1.0,0.8841676354408264,2.0,0.9761958152055741,9.0,0.8,6.0,0.6979675716161727,9.0,0.9005987111627194,2.0,0.8041676354408265,2.0,0.8161958152055742,6.0,0.8914285714285712,2.0,0.7619675716161726,4.0,0.9371701397341479,2.0,0.840739064012255,2.0,0.8893386723484311,2.0
lightning-2.1.2_clang-5.0_arm_32_O2_liblightning.so.1.0.0.elf.strip,0x7998,_jit_indirect,8326,lightning-2.1.2_clang-7.0_x86_64_O3_liblightning.so.1.0.0.elf.strip,0x90b0,_jit_indirect,1351,XM,1,lightning-2.1.2_clang-5.0_arm_32_O2_liblightning.so.1.0.0.elf.strip@0x7998,lightning-2.1.2_clang-7.0_x86_64_O3_liblightning.so.1.0.0.elf.strip@0x90b0,lightning-2.1.2_clang-5.0_arm_32_O2_liblightning.so.1.0.0.elf.strip@0x7998#lightning-2.1.2_clang-7.0_x86_64_O3_liblightning.so.1.0.0.elf.strip@0x90b0,0.98296523,12.0,0.9754662531386622,1.0,0.95539784,1.0,0.8422613,1.0,1.0,1.0,0.9948895692825317,1.0,0.9852797518831973,1.0,0.973238730430603,1.0,0.968452262878418,1.0,1.0,1.0,0.9948895692825317,8.0,0.9852797518831973,1.0,0.973238730430603,1.0,0.968452262878418,1.0,1.0,1.0,0.9948895692825317,8.0,0.9852797518831973,1.0,0.973238730430603,1.0,0.968452262878418,1.0,1.0,1.0,0.9948895692825317,1.0,0.9852797518831973,1.0,0.973238730430603,1.0,0.968452262878418,1.0
lightning-2.1.2_clang-5.0_x86_32_O1_liblightning.so.1.0.0.elf.strip,0x21b10,_reverse_jump,6297,lightning-2.1.2_clang-4.0_x86_32_O0_liblightning.so.1.0.0.elf.strip,0x3c1f0,_reverse_jump,9096,XM,1,lightning-2.1.2_clang-5.0_x86_32_O1_liblightning.so.1.0.0.elf.strip@0x21b10,lightning-2.1.2_clang-4.0_x86_32_O0_liblightning.so.1.0.0.elf.strip@0x3c1f0,lightning-2.1.2_clang-5.0_x86_32_O1_liblightning.so.1.0.0.elf.strip@0x21b10#lightning-2.1.2_clang-4.0_x86_32_O0_liblightning.so.1.0.0.elf.strip@0x3c1f0,0.9628756,201.0,0.7680497066021705,627.0,0.88063127,1.0,0.6059015,205.0,0.5,25.0,0.6388627052307129,13.0,0.6608298239613023,10.0,0.7283787846565246,1.0,0.5211802959442139,20.0,1.0,1.0,0.9888627052307128,145.0,0.8608298239613024,201.0,0.9283787846565247,1.0,0.9211802959442139,71.0,1.0,1.0,0.9888627052307128,158.0,0.8608298239613024,225.0,0.9283787846565247,1.0,0.9211802959442139,69.0,0.5,30.0,0.6388627052307129,16.0,0.6608298239613023,13.0,0.7283787846565246,1.0,0.5211802959442139,25.0
lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip,0x2c620,_ldxi_i,5389,lightning-2.1.2_clang-5.0_arm_32_O1_liblightning.so.1.0.0.elf.strip,0x1be90,_ldxi_i,9929,XM,1,lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x2c620,lightning-2.1.2_clang-5.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x1be90,lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x2c620#lightning-2.1.2_clang-5.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x1be90,0.9354056,245.0,0.4783975318310228,2771.0,0.79462826,3.0,0.83129215,16.0,0.6348484848484849,47.0,0.725015646833362,14.0,0.5409779130380077,68.0,0.7307163812536182,5.0,0.6741372273004417,27.0,1.0,1.0,0.9806217074394226,19.0,0.6870385190986137,918.0,0.8767769873142243,3.0,0.9662584394216538,15.0,1.0,1.0,0.9806217074394226,12.0,0.6870385190986137,996.0,0.8767769873142243,3.0,0.9662584394216538,16.0,0.6348484848484849,52.0,0.725015646833362,19.0,0.5409779130380077,69.0,0.7307163812536182,5.0,0.6741372273004417,29.0
lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip,0x35674,_vfp_movi_d,5692,lightning-2.1.2_gcc-6.4.0_arm_32_O3_liblightning.so.1.0.0.elf.strip,0x22bf0,_vfp_movi_d,7222,XM,1,lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x35674,lightning-2.1.2_gcc-6.4.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x22bf0,lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x35674#lightning-2.1.2_gcc-6.4.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x22bf0,0.37671882,1575.0,0.6338723041633856,1663.0,0.73898035,2.0,0.12569727,6245.0,0.6595238095238095,17.0,0.5746823183695475,16.0,0.6441329063075552,19.0,0.7071977474575951,3.0,0.5527585023712545,31.0,1.0,1.0,0.8130156517028808,174.0,0.7803233824980313,242.0,0.8433882236480713,2.0,0.8251394547522068,1900.0,1.0,1.0,0.8130156517028808,176.0,0.7803233824980313,282.0,0.8433882236480713,2.0,0.8251394547522068,2133.0,0.6595238095238095,18.0,0.5746823183695475,18.0,0.6441329063075552,21.0,0.7071977474575951,3.0,0.5527585023712545,32.0
lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip,0x5bac,_jit_allocai,4706,lightning-2.1.2_clang-7.0_x86_32_O1_liblightning.so.1.0.0.elf.strip,0x5380,_jit_allocai,6482,XM,1,lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x5bac,lightning-2.1.2_clang-7.0_x86_32_O1_liblightning.so.1.0.0.elf.strip@0x5380,lightning-2.1.2_clang-6.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x5bac#lightning-2.1.2_clang-7.0_x86_32_O1_liblightning.so.1.0.0.elf.strip@0x5380,0.49815008,5558.0,0.8819704938614138,23.0,0.74217415,1.0,0.8382338,7.0,0.6964285714285715,9.0,0.6369450271129609,10.0,0.8077537248882769,1.0,0.7238759415490288,1.0,0.7247896228517806,5.0,1.0,1.0,0.8494450271129608,2881.0,0.9291822963168482,19.0,0.8453045129776001,1.0,0.9676467657089234,6.0,1.0,1.0,0.8494450271129608,2968.0,0.9291822963168482,11.0,0.8453045129776001,1.0,0.9676467657089234,2.0,0.6964285714285715,13.0,0.6369450271129609,10.0,0.8077537248882769,1.0,0.7238759415490288,1.0,0.7247896228517806,5.0
lightning-2.1.2_clang-6.0_arm_64_O3_liblightning.so.1.0.0.elf.strip,0x1ca60,_uneqr_f,954,lightning-2.1.2_clang-5.0_arm_64_O3_liblightning.so.1.0.0.elf.strip,0x1c884,_uneqr_f,9300,XM,1,lightning-2.1.2_clang-6.0_arm_64_O3_liblightning.so.1.0.0.elf.strip@0x1ca60,lightning-2.1.2_clang-5.0_arm_64_O3_liblightning.so.1.0.0.elf.strip@0x1c884,lightning-2.1.2_clang-6.0_arm_64_O3_liblightning.so.1.0.0.elf.strip@0x1ca60#lightning-2.1.2_clang-5.0_arm_64_O3_liblightning.so.1.0.0.elf.strip@0x1c884,0.99880964,2.0,0.9992519490248422,1.0,0.8821909,1.0,0.97538966,1.0,1.0,1.0,0.9996428906917572,1.0,0.9995511694149053,1.0,0.9293145775794983,1.0,0.9950779408216477,1.0,1.0,1.0,0.9996428906917572,1.0,0.9995511694149053,1.0,0.9293145775794983,1.0,0.9950779408216477,1.0,1.0,1.0,0.9996428906917572,2.0,0.9995511694149053,1.0,0.9293145775794983,1.0,0.9950779408216477,1.0,1.0,1.0,0.9996428906917572,1.0,0.9995511694149053,1.0,0.9293145775794983,1.0,0.9950779408216477,1.0
lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip,0x267e0,_jit_pushargr,3315,lightning-2.1.2_gcc-7.3.0_arm_32_O0_liblightning.so.1.0.0.elf.strip,0x154f0,_jit_pushargr,5027,XM,1,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x267e0,lightning-2.1.2_gcc-7.3.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x154f0,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x267e0#lightning-2.1.2_gcc-7.3.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x154f0,-0.05024259,5340.0,0.9113950235746834,1.0,0.9790828,1.0,0.8524382,3.0,0.75,7.0,0.5099272221326827,19.0,0.84683701414481,1.0,0.8874497294425965,1.0,0.7704876422882081,1.0,1.0,1.0,0.6849272221326828,2041.0,0.94683701414481,1.0,0.9874497294425965,1.0,0.970487642288208,1.0,1.0,1.0,0.6849272221326828,2186.0,0.94683701414481,1.0,0.9874497294425965,1.0,0.970487642288208,1.0,0.75,7.0,0.5099272221326827,19.0,0.84683701414481,1.0,0.8874497294425965,1.0,0.7704876422882081,1.0
lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip,0x3c968,_swf_bunff_,3643,lightning-2.1.2_gcc-7.3.0_arm_32_O2_liblightning.so.1.0.0.elf.strip,0x15ebc,_swf_bunff_,6370,XM,1,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x3c968,lightning-2.1.2_gcc-7.3.0_arm_32_O2_liblightning.so.1.0.0.elf.strip@0x15ebc,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x3c968#lightning-2.1.2_gcc-7.3.0_arm_32_O2_liblightning.so.1.0.0.elf.strip@0x15ebc,0.4165331,1416.0,0.8140639754085538,35.0,0.6399313,5.0,0.40189296,1335.0,0.8636363636363638,11.0,0.729505392773585,6.0,0.8338929306996778,5.0,0.7294133619828658,1.0,0.7712876829234038,17.0,1.0,1.0,0.8249599382281303,252.0,0.8884383852451323,10.0,0.7839588165283203,5.0,0.8803785920143128,385.0,1.0,1.0,0.8249599382281303,295.0,0.8884383852451323,5.0,0.7839588165283203,5.0,0.8803785920143128,431.0,0.8636363636363638,12.0,0.729505392773585,8.0,0.8338929306996778,6.0,0.7294133619828658,1.0,0.7712876829234038,19.0
lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip,0x508e4,_simplify_spill,3919,lightning-2.1.2_clang-7.0_arm_64_O0_liblightning.so.1.0.0.elf.strip,0x311d8,_simplify_spill,10916,XM,1,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x508e4,lightning-2.1.2_clang-7.0_arm_64_O0_liblightning.so.1.0.0.elf.strip@0x311d8,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x508e4#lightning-2.1.2_clang-7.0_arm_64_O0_liblightning.so.1.0.0.elf.strip@0x311d8,0.99802387,9.0,0.9849794938506398,1.0,0.92973673,1.0,0.33859217,1253.0,1.0,1.0,0.9994071841239929,7.0,0.9909876963103839,1.0,0.9578420758247376,1.0,0.8677184388041497,316.0,1.0,1.0,0.9994071841239929,8.0,0.9909876963103839,1.0,0.9578420758247376,1.0,0.8677184388041497,534.0,1.0,1.0,0.9994071841239929,8.0,0.9909876963103839,1.0,0.9578420758247376,1.0,0.8677184388041497,500.0,1.0,1.0,0.9994071841239929,8.0,0.9909876963103839,1.0,0.9578420758247376,1.0,0.8677184388041497,322.0
lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip,0x52e70,_cc_vorsl,3932,lightning-2.1.2_gcc-7.3.0_arm_32_O0_liblightning.so.1.0.0.elf.strip,0x4bee0,_cc_vorsl,5991,XM,1,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x52e70,lightning-2.1.2_gcc-7.3.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x4bee0,lightning-2.1.2_clang-7.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x52e70#lightning-2.1.2_gcc-7.3.0_arm_32_O0_liblightning.so.1.0.0.elf.strip@0x4bee0,0.9837196,21.0,0.9617896000664266,1.0,0.9442441,1.0,0.6648567,34.0,1.0,1.0,0.9951158881187439,11.0,0.9770737600398559,1.0,0.9665464997291565,1.0,0.9329713314771653,15.0,1.0,1.0,0.9951158881187439,12.0,0.9770737600398559,1.0,0.9665464997291565,1.0,0.9329713314771653,25.0,1.0,1.0,0.9951158881187439,15.0,0.9770737600398559,1.0,0.9665464997291565,1.0,0.9329713314771653,25.0,1.0,1.0,0.9951158881187439,11.0,0.9770737600398559,1.0,0.9665464997291565,1.0,0.9329713314771653,15.0
lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip,0x16094,_jit_pushargr_f,866,lightning-2.1.2_gcc-4.9.4_arm_32_O1_liblightning.so.1.0.0.elf.strip,0xda30,_jit_pushargr_f,4369,XM,1,lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x16094,lightning-2.1.2_gcc-4.9.4_arm_32_O1_liblightning.so.1.0.0.elf.strip@0xda30,lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x16094#lightning-2.1.2_gcc-4.9.4_arm_32_O1_liblightning.so.1.0.0.elf.strip@0xda30,0.9463737,18.0,0.9214641259238441,1.0,0.8187881,1.0,0.8796843,1.0,0.8690476190476191,2.0,0.8922454555829366,1.0,0.9004975231733541,1.0,0.8388919441472917,1.0,0.8711749580644427,2.0,1.0,1.0,0.9839121222496032,3.0,0.9528784755543065,1.0,0.891272896528244,1.0,0.9759368628263474,1.0,1.0,1.0,0.9839121222496032,2.0,0.9528784755543065,1.0,0.891272896528244,1.0,0.9759368628263474,1.0,0.8690476190476191,2.0,0.8922454555829366,1.0,0.9004975231733541,1.0,0.8388919441472917,1.0,0.8711749580644427,2.0
lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip,0x1932c,_orr,1072,lightning-2.1.2_gcc-5.5.0_arm_32_O3_liblightning.so.1.0.0.elf.strip,0x634c,_orr,3820,XM,1,lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x1932c,lightning-2.1.2_gcc-5.5.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x634c,lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x1932c#lightning-2.1.2_gcc-5.5.0_arm_32_O3_liblightning.so.1.0.0.elf.strip@0x634c,0.91610044,672.0,0.7375553235745564,796.0,0.79306924,2.0,0.6590769,65.0,1.0,1.0,0.9748301327228546,41.0,0.8425331941447338,299.0,0.8758415520191193,2.0,0.9318153887987137,25.0,1.0,1.0,0.9748301327228546,149.0,0.8425331941447338,436.0,0.8758415520191193,2.0,0.9318153887987137,42.0,1.0,1.0,0.9748301327228546,105.0,0.8425331941447338,463.0,0.8758415520191193,2.0,0.9318153887987137,37.0,1.0,1.0,0.9748301327228546,71.0,0.8425331941447338,304.0,0.8758415520191193,2.0,0.9318153887987137,26.0
lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip,0x3fc0,_note_search_index,661,lightning-2.1.2_clang-6.0_x86_64_O1_liblightning.so.1.0.0.elf.strip,0x63a0,_note_search_index,3581,XM,1,lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x3fc0,lightning-2.1.2_clang-6.0_x86_64_O1_liblightning.so.1.0.0.elf.strip@0x63a0,lightning-2.1.2_clang-7.0_arm_32_O1_liblightning.so.1.0.0.elf.strip@0x3fc0#lightning-2.1.2_clang-6.0_x86_64_O1_liblightning.so.1.0.0.elf.strip@0x63a0,0.9983841,16.0,0.9713528372706426,1.0,0.961546,1.0,0.8012694,2.0,1.0,1.0,0.9995152473449707,15.0,0.9828117023623856,1.0,0.9769276022911072,1.0,0.9602538824081421,2.0,1.0,1.0,0.9995152473449707,16.0,0.9828117023623856,1.0,0.9769276022911072,1.0,0.9602538824081421,2.0,1.0,1.0,0.9995152473449707,15.0,0.9828117023623856,1.0,0.9769276022911072,1.0,0.9602538824081421,2.0,1.0,1.0,0.9995152473449707,16.0,0.9828117023623856,1.0,0.9769276022911072,1.0,0.9602538824081421,2.0
